7.134701669227668e-8,7.134701669227668e-8,0.9999998573059666
0.9999998565588776,7.172056120191612e-8,7.172056120191612e-8
0.9999998566924928,7.165375358546425e-8,7.165375358546425e-8
0.9999998574077019,7.129614901693661e-8,7.129614901693661e-8
0.9999998567745939,7.161270303365016e-8,7.161270303365016e-8
4.166661458339844e-7,0.9999991666677084,4.166661458339844e-7
4.166661458339844e-7,0.9999991666677084,4.166661458339844e-7
4.166661458339844e-7,0.9999991666677084,4.166661458339844e-7
4.166661458339844e-7,0.9999991666677084,4.166661458339844e-7
4.166661458339844e-7,0.9999991666677084,4.166661458339844e-7
4.551453568141609e-8,4.551453568141609e-8,0.9999999089709286
4.5500039289283926e-8,4.5500039289283926e-8,0.9999999089999214
0.9999999092270808,4.538645957611861e-8,4.538645957611861e-8
0.9999999092476755,4.537616225934809e-8,4.537616225934809e-8
4.5489690375787146e-8,4.5489690375787146e-8,0.9999999090206192
0.9999999091033165,4.544834175589577e-8,4.544834175589577e-8
4.53555816370308e-8,4.53555816370308e-8,0.9999999092888368
4.540294500754438e-8,4.540294500754438e-8,0.99999990919411
0.9999999094120967,4.529395163140434e-8,4.529395163140434e-8
4.554148207375689e-8,4.554148207375689e-8,0.9999999089170358
